track_id,fma_genre,mapped_genre
40657,Instrumental,acoustic
40658,Instrumental,acoustic
40659,Instrumental,acoustic
40660,Instrumental,acoustic
40682,Hip-Hop,hip-hop
40683,Electronic,electronic
40687,Experimental,ambient
40688,Experimental,ambient
40689,Experimental,ambient
40690,Experimental,ambient
40691,Experimental,ambient
40692,Experimental,ambient
40693,Experimental,ambient
40694,Experimental,ambient
40701,Rock,rock
40702,Electronic,electronic
40703,Electronic,electronic
40704,Electronic,electronic
40705,Electronic,electronic
40706,Electronic,electronic
40721,Electronic,electronic
40725,Electronic,electronic
40771,Electronic,electronic
40772,Electronic,electronic
40778,Electronic,electronic
40779,Electronic,electronic
40780,Electronic,electronic
40781,Electronic,electronic
40782,Electronic,electronic
40783,Electronic,electronic
40784,Electronic,electronic
40785,Electronic,electronic
40786,Electronic,electronic
40787,Electronic,electronic
40788,Electronic,electronic
40789,Electronic,electronic
40790,Electronic,electronic
40791,Electronic,electronic
40792,Electronic,electronic
40793,Electronic,electronic
40794,Electronic,electronic
40795,Electronic,electronic
40796,Electronic,electronic
40797,Electronic,electronic
40798,Electronic,electronic
40799,Electronic,electronic
40808,Electronic,electronic
40809,Electronic,electronic
40810,Electronic,electronic
40811,Electronic,electronic
40812,Electronic,electronic
40813,Electronic,electronic
40814,Electronic,electronic
40815,Electronic,electronic
40816,Electronic,electronic
40817,Electronic,electronic
40818,Electronic,electronic
40821,Electronic,electronic
40822,Electronic,electronic
40823,Electronic,electronic
40824,Electronic,electronic
40825,Electronic,electronic
40826,Electronic,electronic
40827,Electronic,electronic
40828,Electronic,electronic
40829,Electronic,electronic
40830,Electronic,electronic
40842,Electronic,electronic
40843,Electronic,electronic
40844,Electronic,electronic
40845,Electronic,electronic
40851,Electronic,electronic
40852,Experimental,ambient
40882,Rock,rock
40883,Rock,rock
40884,Rock,rock
40885,Rock,rock
40886,Rock,rock
40887,Rock,rock
40888,Rock,rock
40889,Rock,rock
40890,Rock,rock
40891,Rock,rock
40892,Rock,rock
40903,Rock,rock
40904,Experimental,ambient
40905,Experimental,ambient
40906,Experimental,ambient
40907,Experimental,ambient
40908,Experimental,ambient
40909,Experimental,ambient
40910,Experimental,ambient
40911,Experimental,ambient
40912,Experimental,ambient
40913,Experimental,ambient
40914,Experimental,ambient
40915,Experimental,ambient
40916,Experimental,ambient
40917,Experimental,ambient
40918,Experimental,ambient
40919,Experimental,ambient
40920,Experimental,ambient
40921,Experimental,ambient
40922,Experimental,ambient
40936,Rock,rock
40937,Rock,rock
40938,Rock,rock
40939,Rock,rock
40940,Rock,rock
40941,Rock,rock
40942,Rock,rock
40943,Rock,rock
40944,Rock,rock
40945,Rock,rock
40946,Rock,rock
40947,Rock,rock
40948,Rock,rock
40949,Rock,rock
40950,Rock,rock
40951,Rock,rock
40952,Rock,rock
40962,Rock,rock
40963,Rock,rock
40984,Rock,rock
40985,Rock,rock
40986,Rock,rock
40989,Rock,rock
41010,Pop,pop
41011,Rock,rock
41012,Rock,rock
41013,Rock,rock
41014,Rock,rock
41015,Rock,rock
41016,Rock,rock
41018,International,indie
41019,International,indie
41020,International,indie
41044,Experimental,ambient
41045,Experimental,ambient
41046,Experimental,ambient
41049,Electronic,electronic
41050,Electronic,electronic
41051,Electronic,electronic
41052,Experimental,ambient
41053,Experimental,ambient
41054,Experimental,ambient
41055,Experimental,ambient
41056,Experimental,ambient
41076,Electronic,electronic
41077,Electronic,electronic
41078,Electronic,electronic
41079,Electronic,electronic
41088,Electronic,electronic
41089,Electronic,electronic
41090,Electronic,electronic
41091,Electronic,electronic
41092,Electronic,electronic
41093,Electronic,electronic
41095,Rock,rock
41147,Electronic,electronic
41163,Electronic,electronic
41164,Electronic,electronic
41165,Electronic,electronic
41166,Electronic,electronic
41167,Electronic,electronic
41168,Electronic,electronic
41169,Electronic,electronic
41172,Experimental,ambient
41191,Folk,folk
41192,Folk,folk
41207,Rock,rock
41208,Rock,rock
41209,Rock,rock
41210,Rock,rock
41211,Rock,rock
41225,Experimental,ambient
41226,Experimental,ambient
41227,Experimental,ambient
41228,Experimental,ambient
41229,Experimental,ambient
41230,Experimental,ambient
41231,Experimental,ambient
41232,Experimental,ambient
41233,Experimental,ambient
41234,Experimental,ambient
41235,Experimental,ambient
41236,Experimental,ambient
41237,Experimental,ambient
41238,Experimental,ambient
41239,Experimental,ambient
41240,Experimental,ambient
41241,Experimental,ambient
41242,Experimental,ambient
41243,Experimental,ambient
41245,Rock,rock
41246,Rock,rock
41247,Rock,rock
41248,Rock,rock
41259,Experimental,ambient
41260,Experimental,ambient
41261,Experimental,ambient
41262,Experimental,ambient
41263,Experimental,ambient
41264,Experimental,ambient
41293,Rock,rock
41294,Rock,rock
41295,Rock,rock
41296,Rock,rock
41297,Rock,rock
41298,Rock,rock
41299,Rock,rock
41300,Rock,rock
41301,Rock,rock
41302,Rock,rock
41310,Folk,folk
41375,Pop,pop
41376,Pop,pop
41377,Pop,pop
41378,Pop,pop
41379,Pop,pop
41380,Pop,pop
41381,Pop,pop
41382,Pop,pop
41385,Pop,pop
41386,Pop,pop
41387,Pop,pop
41388,Pop,pop
41389,Pop,pop
41390,Pop,pop
41426,Experimental,ambient
41429,Experimental,ambient
41430,Experimental,ambient
41431,Electronic,electronic
41432,Electronic,electronic
41433,Electronic,electronic
41434,Electronic,electronic
41435,Electronic,electronic
41436,Electronic,electronic
41437,Electronic,electronic
41438,Electronic,electronic
41439,Electronic,electronic
41440,Electronic,electronic
41441,Electronic,electronic
41442,Electronic,electronic
41443,Electronic,electronic
41451,Electronic,electronic
41452,Electronic,electronic
41453,Electronic,electronic
41454,Electronic,electronic
41455,Electronic,electronic
41456,Electronic,electronic
41457,Electronic,electronic
41458,Electronic,electronic
41459,Electronic,electronic
41460,Electronic,electronic
41566,Jazz,jazz
41567,Rock,rock
41568,Pop,pop
41569,Classical,classical
41570,Folk,folk
41571,Jazz,jazz
41572,Electronic,electronic
41573,Instrumental,acoustic
41574,Experimental,ambient
41575,Experimental,ambient
41576,Experimental,ambient
41577,Experimental,ambient
41578,Electronic,electronic
41579,Electronic,electronic
41580,Instrumental,acoustic
41581,Instrumental,acoustic
41582,Experimental,ambient
41583,Electronic,electronic
41595,Experimental,ambient
41596,Experimental,ambient
41597,Experimental,ambient
41605,Experimental,ambient
41607,Experimental,ambient
41608,Experimental,ambient
41610,Experimental,ambient
41626,Folk,folk
41629,Experimental,ambient
41630,Experimental,ambient
41631,Experimental,ambient
41632,Experimental,ambient
41633,Experimental,ambient
41695,Experimental,ambient
41696,Experimental,ambient
41697,Experimental,ambient
41698,Experimental,ambient
41699,Experimental,ambient
41700,Experimental,ambient
41701,Experimental,ambient
41702,Experimental,ambient
41703,Rock,rock
41704,Rock,rock
41705,Rock,rock
41706,Experimental,ambient
41707,Experimental,ambient
41708,Experimental,ambient
41709,Experimental,ambient
41710,Experimental,ambient
41711,Experimental,ambient
41712,Experimental,ambient
41713,Experimental,ambient
41714,Experimental,ambient
41715,Experimental,ambient
41728,Experimental,ambient
41729,Experimental,ambient
41730,Experimental,ambient
41731,Experimental,ambient
41732,Experimental,ambient
41752,Instrumental,acoustic
41753,Instrumental,acoustic
41754,Instrumental,acoustic
41755,Instrumental,acoustic
41756,Instrumental,acoustic
41757,Instrumental,acoustic
41758,Instrumental,acoustic
41759,Instrumental,acoustic
41760,Instrumental,acoustic
41761,Instrumental,acoustic
41768,Rock,rock
41769,Rock,rock
41770,Rock,rock
41771,Rock,rock
41772,Rock,rock
41773,Rock,rock
41774,Rock,rock
41775,Rock,rock
41776,Rock,rock
41794,Experimental,ambient
41795,Experimental,ambient
41796,Experimental,ambient
41797,Experimental,ambient
41798,Experimental,ambient
41799,Experimental,ambient
41800,Experimental,ambient
41801,Rock,rock
41802,Rock,rock
41803,Rock,rock
41804,Rock,rock
41805,Rock,rock
41806,Rock,rock
41807,Rock,rock
41808,Rock,rock
41809,Rock,rock
41810,Rock,rock
41811,Rock,rock
41812,Rock,rock
41813,Rock,rock
41814,Pop,pop
41815,Pop,pop
41816,Pop,pop
41817,Pop,pop
41818,Pop,pop
41819,Pop,pop
41820,Pop,pop
41821,Pop,pop
41822,Pop,pop
41823,Pop,pop
41824,Pop,pop
41825,Pop,pop
41826,Instrumental,acoustic
41827,Instrumental,acoustic
41828,Instrumental,acoustic
41829,Instrumental,acoustic
41830,Instrumental,acoustic
41831,Instrumental,acoustic
41832,Instrumental,acoustic
41833,Instrumental,acoustic
41834,Instrumental,acoustic
41835,Instrumental,acoustic
41853,Instrumental,acoustic
41854,Instrumental,acoustic
41855,Instrumental,acoustic
41856,Instrumental,acoustic
41857,Instrumental,acoustic
41858,Instrumental,acoustic
41859,Instrumental,acoustic
41860,Instrumental,acoustic
41861,Instrumental,acoustic
41862,Instrumental,acoustic
41863,Rock,rock
41864,Rock,rock
41865,Rock,rock
41866,Rock,rock
41867,Rock,rock
41868,Rock,rock
41869,Rock,rock
41870,Electronic,electronic
41873,Rock,rock
41874,Rock,rock
41875,Rock,rock
41876,Rock,rock
41877,Rock,rock
41878,Rock,rock
41879,Rock,rock
41880,Rock,rock
41881,Rock,rock
41882,Rock,rock
41883,Rock,rock
41919,Experimental,ambient
41920,Experimental,ambient
41921,Experimental,ambient
41922,Experimental,ambient
41923,Experimental,ambient
41924,Experimental,ambient
41925,Experimental,ambient
41931,Experimental,ambient
41932,Electronic,electronic
41933,Electronic,electronic
41934,Electronic,electronic
41935,Electronic,electronic
41936,Electronic,electronic
41937,Electronic,electronic
41938,Electronic,electronic
41939,Electronic,electronic
41950,Classical,classical
41951,Classical,classical
41952,Classical,classical
41953,Classical,classical
41954,Classical,classical
41955,Classical,classical
41956,Classical,classical
41957,Classical,classical
41958,Classical,classical
41959,Classical,classical
41960,Classical,classical
41961,Rock,rock
41962,Rock,rock
41963,Rock,rock
41964,Rock,rock
41965,Rock,rock
41966,Rock,rock
41971,Instrumental,acoustic
41983,Instrumental,acoustic
42014,International,indie
42016,International,indie
42017,International,indie
42018,Electronic,electronic
42019,Electronic,electronic
42020,International,indie
42023,International,indie
42025,International,indie
42027,Electronic,electronic
42028,Electronic,electronic
42029,International,indie
42030,International,indie
42031,International,indie
42040,Hip-Hop,hip-hop
42043,Electronic,electronic
42044,Rock,rock
42045,Hip-Hop,hip-hop
42046,Hip-Hop,hip-hop
42048,Pop,pop
42049,Rock,rock
42073,Electronic,electronic
42096,Experimental,ambient
42097,Experimental,ambient
42098,Experimental,ambient
42099,Experimental,ambient
42100,Experimental,ambient
42101,Experimental,ambient
42102,Experimental,ambient
42103,Experimental,ambient
42104,Experimental,ambient
42105,Experimental,ambient
42106,Experimental,ambient
42107,Experimental,ambient
42108,Experimental,ambient
42109,Experimental,ambient
42110,Experimental,ambient
42111,Experimental,ambient
42112,Experimental,ambient
42113,Experimental,ambient
42114,Experimental,ambient
42115,Experimental,ambient
42116,Experimental,ambient
42117,Experimental,ambient
42118,Experimental,ambient
42119,Experimental,ambient
42120,Experimental,ambient
42121,Experimental,ambient
42122,Experimental,ambient
42123,Experimental,ambient
42124,Experimental,ambient
42125,Experimental,ambient
42126,Experimental,ambient
42128,Experimental,ambient
42129,Experimental,ambient
42130,Experimental,ambient
42131,Experimental,ambient
42132,Experimental,ambient
42133,Experimental,ambient
42134,Experimental,ambient
42135,Experimental,ambient
42136,Experimental,ambient
42137,Experimental,ambient
42138,Experimental,ambient
42139,Experimental,ambient
42140,Experimental,ambient
42141,Experimental,ambient
42142,Experimental,ambient
42143,Experimental,ambient
42144,Experimental,ambient
42145,Experimental,ambient
42146,Experimental,ambient
42147,Experimental,ambient
42148,Experimental,ambient
42149,Experimental,ambient
42150,Experimental,ambient
42151,Experimental,ambient
42152,Experimental,ambient
42153,Experimental,ambient
42154,Experimental,ambient
42195,Experimental,ambient
42232,International,indie
42233,International,indie
42234,International,indie
42235,International,indie
42236,International,indie
42237,International,indie
42238,International,indie
42239,International,indie
42240,International,indie
42241,International,indie
42242,International,indie
42243,International,indie
42244,International,indie
42245,International,indie
42246,International,indie
42247,International,indie
42257,Rock,rock
42258,Rock,rock
42259,Rock,rock
42260,Rock,rock
42262,Rock,rock
42263,Rock,rock
42264,Rock,rock
42265,Rock,rock
42269,Pop,pop
42272,Pop,pop
42273,Electronic,electronic
42274,Pop,pop
42275,Electronic,electronic
42276,Pop,pop
42277,Electronic,electronic
42278,Electronic,electronic
42279,Experimental,ambient
42280,Experimental,ambient
42281,Experimental,ambient
42282,Experimental,ambient
42283,Experimental,ambient
42284,Experimental,ambient
42285,Experimental,ambient
42286,Experimental,ambient
42287,Experimental,ambient
42288,Experimental,ambient
42299,Experimental,ambient
42300,Experimental,ambient
42301,Experimental,ambient
42302,Experimental,ambient
42303,Experimental,ambient
42304,Experimental,ambient
42305,Experimental,ambient
42306,Experimental,ambient
42307,Experimental,ambient
42308,Experimental,ambient
42309,Experimental,ambient
42310,Rock,rock
42311,Rock,rock
42312,Rock,rock
42352,Electronic,electronic
42353,Electronic,electronic
42354,Electronic,electronic
42355,Electronic,electronic
42356,Electronic,electronic
42357,Electronic,electronic
42358,Electronic,electronic
42359,Electronic,electronic
42360,Electronic,electronic
42361,Electronic,electronic
42362,Electronic,electronic
42363,Electronic,electronic
42364,Electronic,electronic
42365,Electronic,electronic
42366,Electronic,electronic
42367,Electronic,electronic
42368,Electronic,electronic
42369,Electronic,electronic
42370,Electronic,electronic
42371,Electronic,electronic
42372,Electronic,electronic
42373,Electronic,electronic
42374,Electronic,electronic
42375,Electronic,electronic
42376,Electronic,electronic
42377,Electronic,electronic
42389,Experimental,ambient
42400,Pop,pop
42411,Experimental,ambient
42412,Experimental,ambient
42413,Experimental,ambient
42414,Experimental,ambient
42415,Experimental,ambient
42416,Experimental,ambient
42417,Experimental,ambient
42418,Experimental,ambient
42419,Experimental,ambient
42426,Rock,rock
42427,Rock,rock
42428,Rock,rock
42429,Rock,rock
42430,Rock,rock
42431,Rock,rock
42432,Rock,rock
42433,Rock,rock
42434,Rock,rock
42435,Rock,rock
42436,Rock,rock
42437,Experimental,ambient
42438,Experimental,ambient
42439,Experimental,ambient
42440,Experimental,ambient
42441,Rock,rock
42442,Rock,rock
42443,Rock,rock
42444,Rock,rock
42445,Rock,rock
42446,Rock,rock
42447,Rock,rock
42448,Rock,rock
42449,Rock,rock
42450,Rock,rock
42451,Rock,rock
42452,Rock,rock
42453,Rock,rock
42454,Rock,rock
42455,Rock,rock
42456,Rock,rock
42457,Rock,rock
42458,Rock,rock
42459,Rock,rock
42460,Rock,rock
42461,Rock,rock
42462,Rock,rock
42463,Folk,folk
42464,Folk,folk
42465,Folk,folk
42466,Folk,folk
42467,Folk,folk
42468,Folk,folk
42469,Folk,folk
42470,Folk,folk
42471,Folk,folk
42472,Folk,folk
42473,Folk,folk
42474,Folk,folk
42475,Rock,rock
42476,Rock,rock
42477,Rock,rock
42478,Rock,rock
42479,Rock,rock
42480,Rock,rock
42481,Rock,rock
42482,Rock,rock
42483,Rock,rock
42484,Rock,rock
42485,Rock,rock
42486,Rock,rock
42487,Experimental,ambient
42488,Experimental,ambient
42489,Experimental,ambient
42490,Experimental,ambient
42491,Experimental,ambient
42492,Experimental,ambient
42493,Experimental,ambient
42494,Experimental,ambient
42527,Rock,rock
42528,Rock,rock
42529,Rock,rock
42530,Rock,rock
42531,Rock,rock
42532,Rock,rock
42533,Rock,rock
42534,Rock,rock
42541,Experimental,ambient
42542,Experimental,ambient
42543,Experimental,ambient
42544,Experimental,ambient
42585,Rock,rock
42615,Experimental,ambient
42625,Experimental,ambient
42626,Experimental,ambient
42627,Experimental,ambient
42628,Experimental,ambient
42629,Experimental,ambient
42630,Experimental,ambient
42631,Experimental,ambient
42632,Experimental,ambient
42633,Experimental,ambient
42634,Experimental,ambient
42648,Folk,folk
42649,Folk,folk
42650,Folk,folk
42651,Folk,folk
42652,Folk,folk
42653,Folk,folk
42654,Folk,folk
42655,Folk,folk
42656,Folk,folk
42657,Folk,folk
42658,Folk,folk
42659,Folk,folk
42699,Experimental,ambient
42700,Experimental,ambient
42701,Experimental,ambient
42703,Experimental,ambient
42712,Electronic,electronic
42714,Electronic,electronic
42715,Electronic,electronic
42716,Electronic,electronic
42717,Electronic,electronic
42718,Electronic,electronic
42719,Electronic,electronic
42720,Electronic,electronic
42721,Electronic,electronic
42722,Electronic,electronic
42723,Electronic,electronic
42725,Electronic,electronic
42726,Electronic,electronic
42727,Electronic,electronic
42728,Electronic,electronic
42729,Electronic,electronic
42730,Electronic,electronic
42731,Electronic,electronic
42732,Electronic,electronic
42740,Electronic,electronic
42741,Electronic,electronic
42742,Electronic,electronic
42743,Electronic,electronic
42744,Electronic,electronic
42745,Electronic,electronic
42746,Electronic,electronic
42747,Electronic,electronic
42748,Electronic,electronic
42749,Electronic,electronic
42750,Electronic,electronic
42751,Pop,pop
42753,Electronic,electronic
42754,Electronic,electronic
42755,Electronic,electronic
42756,Electronic,electronic
42757,Electronic,electronic
42758,Electronic,electronic
42761,Rock,rock
42766,Rock,rock
42767,Rock,rock
42768,Rock,rock
42769,Rock,rock
42770,Rock,rock
42771,Rock,rock
42772,Rock,rock
42773,Rock,rock
42774,Rock,rock
42775,Rock,rock
42776,Rock,rock
42777,Rock,rock
42778,Rock,rock
42779,Rock,rock
42782,Rock,rock
42787,Rock,rock
42788,Rock,rock
42789,Rock,rock
42795,Experimental,ambient
42796,Experimental,ambient
42797,Experimental,ambient
42798,Experimental,ambient
42799,Rock,rock
42800,Rock,rock
42801,Rock,rock
42802,Rock,rock
42803,Rock,rock
42804,Rock,rock
42805,Rock,rock
42806,Rock,rock
42807,Rock,rock
42808,Rock,rock
42809,Rock,rock
42810,Rock,rock
42811,Rock,rock
42838,Rock,rock
42839,Rock,rock
42840,Rock,rock
42841,Rock,rock
42842,Rock,rock
42843,Rock,rock
42844,Rock,rock
42846,Rock,rock
42847,Rock,rock
42848,Rock,rock
42849,Rock,rock
42850,Rock,rock
42851,Rock,rock
42852,Rock,rock
42858,Rock,rock
42859,Rock,rock
42860,Rock,rock
42861,Rock,rock
42862,Rock,rock
42863,Rock,rock
42864,Rock,rock
42865,Rock,rock
42866,Rock,rock
42867,Rock,rock
42868,Rock,rock
42869,Rock,rock
42870,Rock,rock
42871,Rock,rock
42872,Rock,rock
42873,Rock,rock
42901,Pop,pop
42902,Pop,pop
42903,Pop,pop
42904,Pop,pop
42905,Pop,pop
42906,Pop,pop
42907,Pop,pop
42908,Pop,pop
42909,Pop,pop
42910,Pop,pop
42911,Pop,pop
42912,Pop,pop
42913,Pop,pop
42914,Pop,pop
42915,Pop,pop
42920,Rock,rock
42923,Experimental,ambient
42924,Experimental,ambient
42925,Experimental,ambient
42927,Experimental,ambient
42928,Experimental,ambient
42929,Experimental,ambient
42930,Experimental,ambient
42932,Experimental,ambient
42933,Experimental,ambient
42934,Experimental,ambient
42935,Experimental,ambient
42936,Rock,rock
42937,Rock,rock
42938,Rock,rock
42939,Rock,rock
42940,Rock,rock
42941,Rock,rock
42942,Rock,rock
42943,Rock,rock
42944,Rock,rock
42945,Rock,rock
42946,Rock,rock
42947,Rock,rock
42948,Rock,rock
42949,Rock,rock
42950,Rock,rock
42951,Rock,rock
42952,Rock,rock
42953,Rock,rock
42956,Experimental,ambient
42957,Experimental,ambient
42958,Experimental,ambient
42959,Experimental,ambient
42960,Experimental,ambient
42964,Experimental,ambient
42965,Experimental,ambient
42966,Experimental,ambient
42967,Experimental,ambient
42968,Experimental,ambient
42969,Experimental,ambient
42970,Experimental,ambient
42971,Experimental,ambient
42972,Experimental,ambient
42973,Experimental,ambient
42974,Experimental,ambient
42975,Experimental,ambient
42976,Experimental,ambient
42977,Experimental,ambient
42978,Experimental,ambient
42979,Experimental,ambient
42980,Experimental,ambient
42981,Experimental,ambient
42982,Experimental,ambient
42983,Experimental,ambient
42984,Experimental,ambient
42985,Experimental,ambient
42990,Experimental,ambient
43016,International,indie
43017,International,indie
43018,International,indie
43019,International,indie
43020,International,indie
43021,International,indie
43022,International,indie
43023,International,indie
43024,International,indie
43025,International,indie
43026,International,indie
43027,International,indie
43028,International,indie
43029,International,indie
43030,International,indie
43038,Hip-Hop,hip-hop
43055,Experimental,ambient
43056,Experimental,ambient
43057,Experimental,ambient
43058,Experimental,ambient
43059,Experimental,ambient
43060,Experimental,ambient
43061,Experimental,ambient
43062,Experimental,ambient
43063,Experimental,ambient
43064,Experimental,ambient
43065,Experimental,ambient
43066,Experimental,ambient
43067,Experimental,ambient
43100,Classical,classical
43143,Experimental,ambient
43144,Experimental,ambient
43145,Experimental,ambient
43146,Experimental,ambient
43148,Experimental,ambient
43149,Electronic,electronic
43150,Electronic,electronic
43151,Electronic,electronic
43152,Electronic,electronic
43153,Electronic,electronic
43154,Electronic,electronic
43155,Electronic,electronic
43156,Electronic,electronic
43157,Electronic,electronic
43158,Electronic,electronic
43161,Experimental,ambient
43162,Experimental,ambient
43170,International,indie
43171,International,indie
43172,International,indie
43173,International,indie
43230,Experimental,ambient
43231,Experimental,ambient
43241,International,indie
43283,Electronic,electronic
43284,Electronic,electronic
43285,Electronic,electronic
43286,Electronic,electronic
43287,Electronic,electronic
43288,Electronic,electronic
43289,Electronic,electronic
43290,Electronic,electronic
43291,Electronic,electronic
43292,Electronic,electronic
43293,Electronic,electronic
43313,Electronic,electronic
43314,Electronic,electronic
43315,Electronic,electronic
43316,Electronic,electronic
43367,Electronic,electronic
43368,Electronic,electronic
43373,Rock,rock
43399,Rock,rock
43400,Rock,rock
43401,Rock,rock
43402,Rock,rock
43403,Rock,rock
43404,Rock,rock
43405,Rock,rock
43406,Rock,rock
43407,Rock,rock
43408,Rock,rock
43410,Rock,rock
43411,Rock,rock
43413,Instrumental,acoustic
43414,Instrumental,acoustic
43415,Instrumental,acoustic
43416,Instrumental,acoustic
43417,Instrumental,acoustic
43418,Instrumental,acoustic
43419,Instrumental,acoustic
43420,Instrumental,acoustic
43421,Instrumental,acoustic
43422,Instrumental,acoustic
43423,Instrumental,acoustic
43424,Instrumental,acoustic
43425,Instrumental,acoustic
43426,Instrumental,acoustic
43427,Instrumental,acoustic
43428,Instrumental,acoustic
43429,Instrumental,acoustic
43430,Instrumental,acoustic
43431,Instrumental,acoustic
43432,Instrumental,acoustic
43433,Instrumental,acoustic
43434,Instrumental,acoustic
43435,Instrumental,acoustic
43436,Instrumental,acoustic
43437,Instrumental,acoustic
43442,Instrumental,acoustic
43443,Instrumental,acoustic
43444,Instrumental,acoustic
43445,Instrumental,acoustic
43446,Instrumental,acoustic
43447,Instrumental,acoustic
43448,Instrumental,acoustic
43455,Rock,rock
43456,Rock,rock
43457,Blues,blues
43458,Blues,blues
43509,Rock,rock
43510,Rock,rock
43511,Rock,rock
43512,Rock,rock
43513,Rock,rock
43516,International,indie
43517,International,indie
43518,International,indie
43519,International,indie
43520,International,indie
43521,International,indie
43522,Rock,rock
43523,Rock,rock
43524,Rock,rock
43525,Rock,rock
43526,Rock,rock
43527,Rock,rock
43528,Rock,rock
43533,International,indie
43534,International,indie
43535,International,indie
43536,International,indie
43554,Experimental,ambient
43555,Experimental,ambient
43556,Experimental,ambient
43558,Experimental,ambient
43572,Folk,folk
43585,International,indie
43586,International,indie
43587,International,indie
43588,International,indie
43589,International,indie
43590,International,indie
43591,International,indie
43592,International,indie
43593,International,indie
43594,International,indie
43595,International,indie
43596,International,indie
43598,International,indie
43599,International,indie
43600,International,indie
43608,Experimental,ambient
43609,Rock,rock
43610,Rock,rock
43611,Rock,rock
43612,Rock,rock
43613,Rock,rock
43614,Rock,rock
43615,Rock,rock
43616,Rock,rock
43617,Rock,rock
43618,Rock,rock
43619,Folk,folk
43620,Folk,folk
43621,Folk,folk
43623,Folk,folk
43624,Folk,folk
43628,Rock,rock
43629,Rock,rock
43631,Rock,rock
43632,Rock,rock
43633,Rock,rock
43634,Rock,rock
43635,Rock,rock
43636,Rock,rock
43637,Rock,rock
43638,Rock,rock
43639,Rock,rock
43640,Rock,rock
43641,Rock,rock
43642,Rock,rock
43643,Rock,rock
43644,Rock,rock
43645,Rock,rock
43646,Rock,rock
43647,Rock,rock
43648,Rock,rock
43649,Rock,rock
43650,Rock,rock
43651,Rock,rock
43652,Rock,rock
43653,Rock,rock
43654,Rock,rock
43655,Rock,rock
43656,Rock,rock
43657,Rock,rock
43658,Rock,rock
43659,Rock,rock
43665,Experimental,ambient
43666,Experimental,ambient
43667,Experimental,ambient
43668,Experimental,ambient
43669,Experimental,ambient
43670,Experimental,ambient
43671,Experimental,ambient
43672,Experimental,ambient
43673,Experimental,ambient
43674,Experimental,ambient
43675,Experimental,ambient
43676,Experimental,ambient
43677,Experimental,ambient
43678,Experimental,ambient
43679,Experimental,ambient
43681,Experimental,ambient
43682,Experimental,ambient
43683,Experimental,ambient
43689,Experimental,ambient
43690,Experimental,ambient
43691,Experimental,ambient
43692,Experimental,ambient
43693,Experimental,ambient
43695,International,indie
43696,International,indie
43697,International,indie
43698,International,indie
43699,International,indie
43700,Rock,rock
43703,Experimental,ambient
43704,Experimental,ambient
43705,Experimental,ambient
43706,Experimental,ambient
43707,Experimental,ambient
43708,Experimental,ambient
43709,Experimental,ambient
43710,Experimental,ambient
43711,Experimental,ambient
43712,Experimental,ambient
43713,Experimental,ambient
43714,Experimental,ambient
43715,Experimental,ambient
43716,Experimental,ambient
43717,Experimental,ambient
43718,Experimental,ambient
43719,Experimental,ambient
43720,Experimental,ambient
43721,Experimental,ambient
43722,Experimental,ambient
43723,Experimental,ambient
43724,Experimental,ambient
43761,Folk,folk
43765,International,indie
43766,International,indie
43767,International,indie
43768,International,indie
43773,Pop,pop
43788,Rock,rock
43789,Rock,rock
43790,Rock,rock
43791,Rock,rock
43792,Rock,rock
43793,Rock,rock
43794,Rock,rock
43795,Rock,rock
43796,Folk,folk
43808,Rock,rock
43809,Rock,rock
43810,Rock,rock
43811,Rock,rock
43812,Rock,rock
43813,Rock,rock
43814,Rock,rock
43815,Rock,rock
43836,Electronic,electronic
43837,Electronic,electronic
43838,Electronic,electronic
43839,Electronic,electronic
43840,Electronic,electronic
43841,Electronic,electronic
43842,Folk,folk
43843,Folk,folk
43844,Hip-Hop,hip-hop
43845,Hip-Hop,hip-hop
43846,Hip-Hop,hip-hop
43847,Hip-Hop,hip-hop
43848,Hip-Hop,hip-hop
43849,Folk,folk
43855,Hip-Hop,hip-hop
43856,Hip-Hop,hip-hop
43857,Hip-Hop,hip-hop
43858,Hip-Hop,hip-hop
43859,Hip-Hop,hip-hop
43860,Hip-Hop,hip-hop
43861,Hip-Hop,hip-hop
43862,Hip-Hop,hip-hop
43863,Hip-Hop,hip-hop
43864,Hip-Hop,hip-hop
43865,Hip-Hop,hip-hop
43866,Hip-Hop,hip-hop
43867,Hip-Hop,hip-hop
43868,Hip-Hop,hip-hop
43869,Hip-Hop,hip-hop
43870,Experimental,ambient
43871,Experimental,ambient
43872,Experimental,ambient
43873,Experimental,ambient
43874,Experimental,ambient
43875,Experimental,ambient
43876,Experimental,ambient
43877,Experimental,ambient
43878,Experimental,ambient
43882,Experimental,ambient
43883,Experimental,ambient
43884,Experimental,ambient
43885,Experimental,ambient
43886,Experimental,ambient
43889,Rock,rock
43890,Rock,rock
43891,Rock,rock
43892,Rock,rock
43893,Rock,rock
43894,Rock,rock
43895,Rock,rock
43896,Hip-Hop,hip-hop
43897,Hip-Hop,hip-hop
43898,Hip-Hop,hip-hop
43899,Hip-Hop,hip-hop
43900,Hip-Hop,hip-hop
43901,Hip-Hop,hip-hop
43902,Hip-Hop,hip-hop
43904,Hip-Hop,hip-hop
43905,Hip-Hop,hip-hop
43906,Hip-Hop,hip-hop
43907,Hip-Hop,hip-hop
43908,Hip-Hop,hip-hop
43909,Hip-Hop,hip-hop
